,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.054229576140642166,-0.021398769691586494,-0.04235872998833656,0.07322151958942413,0.04676441848278046,-0.026667781174182892,0.004726866260170937,-0.010688403621315956,-0.0830988883972168,0.05181163549423218,-0.04626502841711044,-0.004925550892949104,-0.0010103628737851977,0.06670130789279938,-0.0018199527403339744,-0.04183218255639076,-0.09809572994709015,-0.004864702001214027,0.06833993643522263,-0.08286317437887192,-0.025323044508695602,-0.00653086369857192,0.03466716408729553,0.049244701862335205,-0.04503006115555763,0.02491188608109951,-0.12571778893470764,0.016275621950626373,-0.017980221658945084,-0.053172219544649124,0.09323977679014206,0.028559498488903046,0.008884284645318985,0.015860265120863914,0.02688024379312992,0.07965978980064392,-0.05780935287475586,-0.003481751075014472,-0.07777432352304459,-0.03692830353975296,0.09825161844491959,-0.16344837844371796,-0.03843763843178749,0.041543688625097275,0.0519125871360302,-0.04800703749060631,-0.02371968701481819,-0.06696581840515137,0.05036838352680206,-0.08483565598726273,0.026456234976649284,-0.05486325919628143,0.10073427110910416,0.026513557881116867,-0.018056873232126236,0.04033174365758896,-0.07384199649095535,-0.08928247541189194,0.03471973538398743,-0.062716543674469,0.043961573392152786,0.013811411336064339,0.04833036661148071,0.04284660145640373,0.005914389621466398,0.001517553930170834,-0.029373617842793465,0.10392969101667404,1.730905205477029e-05,-0.005854121875017881,-0.06221533939242363,0.045674558728933334,0.02600208856165409,0.014097269624471664,0.06767939776182175,0.08206717669963837,-0.051132988184690475,0.03461885452270508,-0.0037307848688215017,0.02082470804452896,-0.01416427455842495,-0.09384103864431381,0.00724579393863678,0.029456574469804764,-0.01915736123919487,0.03769099339842796,0.00029811408603563905,0.016411928460001945,0.008210455067455769,0.0679825097322464,0.019025087356567383,0.02002525143325329,-0.03054771199822426,-0.007940765470266342,0.007643009070307016,0.019472913816571236,0.03154638037085533,0.013865149579942226,0.03257054463028908,-0.0040089781396090984
1,-0.0016598004149273038,-0.004657713696360588,-0.0003191950963810086,0.002046442124992609,-0.0026142417918890715,0.00461906474083662,-0.0023838416673243046,-0.000557171122636646,0.0014759027399122715,-0.004088256508111954,-0.004747272934764624,0.00017781913629733026,-0.001718259765766561,0.00013905942614655942,-0.002278317464515567,-0.0003052222600672394,0.0034018331207334995,0.0001927298289956525,0.0027431845664978027,0.0039060276467353106,-0.0019567711278796196,0.00020750165276695043,-0.0008962544961832464,-0.00025098116020672023,0.004933308809995651,-0.002898033242672682,-0.002647326560690999,-0.0044655040837824345,-0.0005709269898943603,0.003940446302294731,-0.004553049337118864,-0.0005922621348872781,0.0027129752561450005,0.0042419820092618465,-0.0026786457747220993,0.0019821440801024437,-0.00478209275752306,-0.0025092840660363436,0.0028544312808662653,0.0014884299598634243,-0.0027098539285361767,-0.0031312620267271996,-0.004591566976159811,-0.003324070479720831,6.022453362675151e-06,-0.0031777385156601667,0.003911335486918688,0.0030926018953323364,0.004388125613331795,0.0032280271407216787,0.0029763292986899614,-0.0029174559749662876,0.003969375975430012,-0.004124592989683151,-0.00016150146257132292,-0.004215725231915712,-0.0022159158252179623,-0.003249914152547717,-0.0023586899042129517,-0.0020484435372054577,0.0029742056503891945,0.0017709886888042092,0.0038662804290652275,-0.00149777892511338,-0.002207132987678051,-0.003582304809242487,0.00075818836921826,0.0022709935437887907,0.003564161015674472,-0.0035044008400291204,-0.0010536685585975647,-0.002317314501851797,5.164504182175733e-05,-0.0009646022226661444,0.004988202825188637,0.002680308884009719,0.0040194327011704445,0.0025780873838812113,-0.0018735384801402688,-0.0021971173118799925,0.0009808868635445833,0.004294938407838345,-0.002724469406530261,0.004315926227718592,0.003387309843674302,-0.0007273661904036999,0.002686451654881239,-0.003301771357655525,-0.0031276114750653505,0.003294809954240918,0.0049163568764925,0.004175365436822176,-0.0008297929307445884,0.002326887333765626,0.0012134391581639647,-0.001499490113928914,0.002421541837975383,-0.0024848366156220436,-4.4771135435439646e-05,-0.000507184537127614
2,-5.2804647566517815e-05,-0.0004102337406948209,0.0016281520947813988,0.00424428004771471,-0.0031838214490562677,-0.0024377971421927214,0.004294410813599825,-0.004996072500944138,0.0039278496988117695,0.0005223786574788392,-0.0006331920740194619,-0.0037886002101004124,0.003939351998269558,0.0038567816372960806,0.002938985824584961,0.004331991542130709,0.0016268325271084905,0.0035100250970572233,0.0017584424931555986,-0.0006952640251256526,-0.0015113630797713995,0.00455892039462924,0.001105461735278368,-0.004287372343242168,-0.0027231299318373203,-0.0020265013445168734,0.004651397932320833,0.0015152144478634,-0.0007204919820651412,0.0015875559765845537,-0.00048068733303807676,0.004723990336060524,0.0008167356136254966,0.004714073147624731,0.0044974046759307384,-0.003948225174099207,-0.0002522498252801597,-0.0047113629989326,0.0035504275001585484,-0.0024805711582303047,-0.0003826731408480555,-0.004900708328932524,0.000315055251121521,-0.0023328594397753477,-0.0005337938782759011,-0.002290131989866495,0.002319576684385538,-0.0015517601277679205,-0.0037367420736700296,0.003080968279391527,0.0003519171441439539,-0.00034720569965429604,0.000608959817327559,-0.002270229859277606,-0.0020493126939982176,-0.0023924577981233597,0.0024426078889518976,0.0012281328672543168,0.001909708371385932,-0.002145738573744893,0.0010734915267676115,0.0031874007545411587,-0.004058251157402992,0.002212597755715251,-0.0018865102902054787,-0.002686708467081189,-0.0030322216916829348,-0.0013215849176049232,-0.001542194513604045,-0.0034190311562269926,-0.004311930388212204,3.7031175452284515e-05,-0.003959997557103634,-0.001051072496920824,-0.0025600516237318516,-0.0011338847689330578,0.00462212273851037,0.0018105441704392433,-0.002804775722324848,-0.0008004772826097906,-0.0019104006933048368,0.004714572336524725,0.0038448614068329334,-0.004539809189736843,-0.004260847344994545,0.00042203188058920205,-0.0017281988402828574,-0.0033876586239784956,-0.004602617118507624,-0.0028243607375770807,-0.004710692912340164,-0.0010821607429534197,-0.0036013624630868435,0.002899153856560588,0.0014965612208470702,0.003845738247036934,-0.0012266719713807106,-0.0001530790323158726,-0.002216136083006859,-0.003261072561144829
3,-0.009391140192747116,-0.008851337246596813,-0.001479896018281579,0.016866913065314293,0.007396688684821129,0.0035995575599372387,0.0009473914979025722,-0.0023549185134470463,-0.02465229667723179,0.013538642786443233,-0.0035652359947562218,-0.00018043701129499823,0.005391564220190048,0.015157334506511688,0.0025229996535927057,-0.006320883519947529,-0.03092855215072632,-0.002779251430183649,0.009838164784014225,-0.021146830171346664,-0.012475034222006798,0.007801942992955446,-0.006933718454092741,0.013371896930038929,-0.01575729437172413,-5.999647328280844e-06,-0.02780037745833397,0.004409689921885729,-0.0016737697878852487,-0.016446532681584358,0.01713882014155388,0.0066821882501244545,0.004334377124905586,0.016692399978637695,0.00010665697482181713,0.022831229493021965,-0.013085792772471905,-0.0006128314416855574,-0.020692965015769005,-0.007384632248431444,0.021509531885385513,-0.031744904816150665,-0.011866221204400063,0.018224215134978294,0.01667092740535736,-0.018418781459331512,-0.005408731289207935,-0.015527641400694847,0.003974540624767542,-0.02342464216053486,0.0032209977507591248,-0.01148366741836071,0.022480349987745285,0.006034331861883402,-0.005854510236531496,0.005050978623330593,-0.02199947088956833,-0.02865840680897236,0.017404360696673393,-0.016306430101394653,0.0067912498489022255,0.0011009471490979195,0.017998715862631798,0.010111640207469463,-0.003169912612065673,-0.002858794294297695,-0.01871432736515999,0.01802961714565754,-0.008300199173390865,0.007058973889797926,-0.013359373435378075,0.01725543476641178,0.005429821088910103,-0.0037270996253937483,0.011173387989401817,0.026060475036501884,-0.007656994741410017,0.0032255782280117273,-0.008772961795330048,0.010815253481268883,0.0009307676227763295,-0.023791125044226646,-0.00664650509133935,0.0069485018029809,-0.01145888864994049,0.014170616865158081,-0.014850347302854061,0.005115618463605642,0.003601016476750374,0.025463882833719254,-0.0010325085604563355,0.009053184650838375,-0.0032517986837774515,-0.00094538030680269,0.0010267775505781174,0.00040793613879941404,0.003130856901407242,0.013498758897185326,0.01098708063364029,-0.00864128302782774
4,0.004679681733250618,-0.004014457575976849,-0.0030033374205231667,9.262561434297822e-06,0.002985087689012289,0.0025937645696103573,-0.0048502287827432156,-0.0015502390451729298,-0.0030404007993638515,-0.00024774938356131315,0.0008124548476189375,0.00438665971159935,0.004383756313472986,-0.00011183619790244848,-0.004752171691507101,0.0002235114516224712,0.0005279654287733138,0.002976239426061511,-0.00037906557554379106,-0.002266315743327141,0.0017139905830845237,0.0024276154581457376,-0.0006488699000328779,-0.00417866837233305,-0.0018764296546578407,8.86940979398787e-05,0.004272650461643934,0.0029049343429505825,0.0032597314566373825,0.0023064655251801014,-0.0040369899943470955,-0.0018914121901616454,0.0035489052534103394,-0.002932714531198144,0.004859600681811571,0.002297822153195739,0.0025062686763703823,-0.0027901947032660246,-0.0036227076780050993,0.0049521345645189285,-0.0035693359095603228,-0.003354850457981229,0.001327053876593709,0.004062650725245476,0.004604233428835869,0.0044219340197741985,-0.003879670985043049,0.0032508373260498047,-0.0029903992544859648,0.0019190185703337193,-0.001787329325452447,-0.0005685034557245672,0.004961169790476561,-0.0031323647126555443,0.0015359217068180442,-0.0007306116749532521,-0.001132114790380001,0.002873052377253771,-0.0031151750590652227,-0.002815047511830926,-0.0014178076526150107,-0.004667490720748901,0.004484948702156544,-0.003755368525162339,0.0008675414137542248,-0.000409509550081566,0.003467847593128681,0.0012971943942829967,0.002357858931645751,0.000431220541941002,0.0015697699273005128,0.00014123380242381245,-0.004680366721004248,0.0005501252599060535,-0.0007316714618355036,-0.0015921327285468578,0.004999963100999594,0.003435084130614996,-0.004058394581079483,0.0026489950250834227,0.002719932235777378,-0.0018588906386867166,-0.00147033273242414,-0.0031831220258027315,-0.003271655412390828,0.003952902741730213,-0.0039743357338011265,-0.0021014362573623657,-0.003970446530729532,0.004356674384325743,-0.00029993505449965596,0.0028353899251669645,0.000643726612906903,-0.00264147762209177,-0.00027457953547127545,0.004278853069990873,0.0038336568977683783,0.002462228527292609,0.0017627901397645473,-0.0030780467204749584
5,-0.00296770385466516,0.004955855663865805,0.0022860586177557707,-0.0017197084380313754,-0.0032187425531446934,0.002059852471575141,-0.0008537960238754749,0.002060400787740946,0.0043249428272247314,-9.943425538949668e-05,-0.0005480184918269515,-0.003275628201663494,0.0015546828508377075,0.0028752791695296764,0.0005644589546136558,-0.00020908743317704648,-0.0016033387510105968,-0.00043101757182739675,-0.0026406117249280214,-0.002595474710687995,0.0015949320513755083,0.0011108053149655461,0.004366038367152214,-0.004985182546079159,-0.0017095014918595552,0.003678742563351989,0.0014697397127747536,0.00026680290466174483,-0.004908030852675438,0.0041549489833414555,-0.0031477289739996195,0.003739046398550272,0.004295044578611851,-0.004821091424673796,0.003019906347617507,0.0036140596494078636,-0.0028467774391174316,-0.0033638128079473972,-0.0032983599230647087,0.0033518557902425528,-0.004692024551331997,-0.003996238578110933,-0.0020793236326426268,-0.0018457728438079357,-0.003929315600544214,0.0008143729064613581,-0.00036471246858127415,0.0004039180348627269,-0.0014650023076683283,0.004584448412060738,0.0026489312294870615,0.0018066096818074584,0.0033819216769188643,0.00242486409842968,0.0014061469119042158,-0.0041989427991211414,0.0021358609665185213,0.0034842269960790873,-0.0020552119240164757,0.0007768833893351257,-0.0026548325549811125,-0.004544365219771862,-0.0021885817404836416,-0.004673324059695005,0.0008124506566673517,-0.0015163013013079762,0.0008868962759152055,-0.004284996539354324,-0.0033310698345303535,-0.00377934193238616,-0.0017235693521797657,-0.00227748672477901,-0.004847091156989336,-0.003372973296791315,0.0042896275408566,0.0006303691770881414,0.00015662670193705708,-2.3346841771854088e-05,-0.00046835391549393535,0.0008490949985571206,-0.004768498707562685,-0.0009279599762521684,-0.00024486004258506,0.004025205969810486,0.0017387843690812588,0.0027403533458709717,0.003054819069802761,-0.002643863670527935,0.0010978829814121127,0.0030513214878737926,-0.004149531479924917,0.004442197270691395,-0.0011592453811317682,-0.0044550239108502865,0.004734058864414692,-0.004853491671383381,0.004983485210686922,-0.003111206693574786,-0.004904988221824169,-0.0002847772848326713
6,-0.03389444574713707,-0.024447625502943993,-0.02861890010535717,0.09270525723695755,0.045512910932302475,-0.01965927705168724,0.014415103010833263,-0.018307127058506012,-0.09700242429971695,0.05950092151761055,-0.02572566643357277,-0.0038170483894646168,0.007603811100125313,0.07530319690704346,-0.009779331274330616,-0.05248929187655449,-0.08457338809967041,-0.009107259102165699,0.05338705703616142,-0.0987645611166954,-0.03372230380773544,-0.006267417687922716,0.044767413288354874,0.04173101857304573,-0.038194119930267334,0.008921460248529911,-0.134417325258255,0.02342425100505352,-0.03474985808134079,-0.05962013453245163,0.08947071433067322,0.044594213366508484,0.020687608048319817,0.038700394332408905,0.01845032535493374,0.06940342485904694,-0.0821019858121872,-0.011135205626487732,-0.06076318770647049,-0.04701339080929756,0.08204950392246246,-0.1527492105960846,-0.03081629052758217,0.027561580762267113,0.049469705671072006,-0.048650097101926804,-0.01770196482539177,-0.06480872631072998,0.04984588548541069,-0.07150420546531677,0.030017253011465073,-0.05609913915395737,0.10665936768054962,0.03446852043271065,-0.032588932663202286,0.026832671836018562,-0.07547681778669357,-0.0988682433962822,0.016799379140138626,-0.06736946105957031,0.043643735349178314,0.005261295475065708,0.04541021212935448,0.033317986875772476,-0.02540680207312107,0.010849825106561184,-0.031782012432813644,0.10230828821659088,-0.007887907326221466,-0.005201409105211496,-0.06140262633562088,0.06384196877479553,0.02045982889831066,0.014482676051557064,0.0752744972705841,0.08930182456970215,-0.030551236122846603,0.04004429280757904,-0.015097124502062798,0.012505833059549332,-0.009251322597265244,-0.08029217272996902,-0.018233947455883026,0.0328327938914299,-0.0236434917896986,0.032203029841184616,0.017250707373023033,0.00736659299582243,0.01037047803401947,0.09875047951936722,0.016515661031007767,0.009105387143790722,-0.031013550236821175,0.0057556345127522945,0.019362211227416992,0.006786046549677849,0.03320826217532158,0.005038409493863583,0.023297468200325966,-0.015946652740240097
7,-0.00269656116142869,-0.0005352792213670909,0.0030952023807913065,0.0004738199640996754,-0.003777321195229888,-0.0009152168058790267,0.001201053848490119,0.0007395416614599526,-0.0039455885998904705,-0.004258208908140659,-0.0003279414668213576,-0.002083049388602376,0.004156678449362516,0.004483176860958338,0.000591146934311837,0.004782256670296192,-0.0028454912826418877,-0.0006863984744995832,-0.0021342739928513765,0.004908627364784479,-0.00438534514978528,-0.00014541030395776033,0.004235885106027126,1.4734864635101985e-05,0.0001267409388674423,0.00464683398604393,-0.0006308075971901417,0.0034744113218039274,0.0031689738389104605,-0.004805674776434898,-0.003513836767524481,0.004897873383015394,-0.0012138676829636097,0.0027364117559045553,-0.001820044475607574,-0.0022547172848135233,-0.0009681597584858537,0.0037264132406562567,-0.0018337309593334794,-0.003528029890730977,0.0011859870282933116,0.0006813418585807085,0.004289827775210142,-0.0026483230758458376,-0.002511017955839634,-0.000816298124846071,-0.0011497539235278964,-0.003066210076212883,0.004783691838383675,-0.0012031111400574446,0.001812828821130097,0.0034083062782883644,0.0002557146653998643,0.0004739081778097898,0.0039045459125190973,-0.0016713509103283286,-0.004646728280931711,0.0015739059308543801,0.0025025755167007446,0.00447562150657177,-5.9286652685841545e-05,-0.004512441344559193,-0.0024991058744490147,-0.0006159389158710837,0.0006150698754936457,-0.0037201845552772284,0.0016207045409828424,0.00038847862742841244,-0.0044779665768146515,0.0005042064003646374,0.0015848511829972267,-0.004220828413963318,0.0031008196529000998,-0.0012568929232656956,-0.0004619350947905332,0.0024873637594282627,0.0018257265910506248,0.002097088610753417,0.0011780548375099897,-0.002737560775130987,0.0005179083091206849,-0.0016685092123225331,0.004146756138652563,0.004360645543783903,-0.0008496979135088623,0.0022335618268698454,-0.0009426480391994119,0.003942306153476238,0.004258040804415941,0.003958557266741991,-0.004872675985097885,-0.003218482481315732,-0.0037773982621729374,-0.0005513065843842924,0.0025756543036550283,-0.001208602450788021,0.002363499952480197,-0.0028155576437711716,-0.003870592452585697,-0.002925972454249859
8,0.0011652958346530795,0.0022466881200671196,-0.003191678784787655,-0.0013541230000555515,-0.0011000060476362705,0.003118820721283555,0.0006127804517745972,0.004614925943315029,-0.0015407943865284324,-0.003965743817389011,0.004173436667770147,0.002578824758529663,-0.004874587524682283,-0.00037501781480386853,0.0037017136346548796,0.0010606128489598632,-0.001086238888092339,-0.004347634967416525,0.0030829589813947678,0.0007219106191769242,-0.002481727860867977,0.004356195218861103,0.004366987384855747,0.0031725717708468437,0.004758773371577263,-0.004661771468818188,0.0015302879037335515,-0.001661954796873033,0.0032035326585173607,0.0015112388646230102,-0.002713005058467388,0.004691656678915024,0.0016163253458216786,-0.003464238718152046,-0.003864903235808015,-0.0021867339964956045,-0.0010306513868272305,-0.001260694582015276,-0.0003814572119154036,0.0026239962317049503,0.0018502735765650868,0.0033747018314898014,0.0014565831515938044,-0.004187519196420908,-0.0026988042518496513,-0.00402032257989049,-0.0006132906419225037,-0.004798850975930691,0.003964511211961508,-0.001605587312951684,-9.783357381820679e-05,0.0033221011981368065,0.0016695612575858831,-0.0024639246985316277,-0.004734172020107508,0.0028714220970869064,-0.0010534211760386825,0.0030298607889562845,0.0014083576388657093,-0.004453706555068493,0.0046176849864423275,-0.002635867102071643,-0.00045363366371020675,0.004261514637619257,-0.004859279375523329,0.003432777477428317,0.002537224907428026,0.0040967585518956184,-0.00019963264639955014,-0.00478473212569952,0.004481019917875528,-0.004451373592019081,0.0010124933905899525,0.004918617662042379,-0.00485251983627677,-0.003976868465542793,-0.004994697403162718,0.0008373350137844682,0.0018552035326138139,0.004489372484385967,0.004686076659709215,0.0008931821794249117,0.002035059267655015,-0.004034658428281546,0.0013009393587708473,0.0006816017557866871,0.003433133941143751,0.0036524320021271706,-0.0019673132337629795,-0.0023262477479875088,0.0019376528216525912,-0.002689758548513055,0.0020762914791703224,0.004006341565400362,-0.0016258484683930874,0.0017067461740225554,0.000918834819458425,-0.002773228334262967,0.0002013325720326975,-0.002074112882837653
9,0.0025836313143372536,-0.00017172962543554604,-0.0036309033166617155,-0.004476988688111305,0.0034468674566596746,0.002698115771636367,0.004990897141396999,0.0025750405620783567,0.003406221978366375,-0.004806957673281431,0.0005199480219744146,0.0010468560503795743,0.004431331064552069,0.000728445069398731,-0.0007934951572678983,-0.0029120235703885555,0.00014269650273490697,-0.0049633001908659935,0.0001899588096421212,0.00493561290204525,0.0033435195218771696,-0.0008821687079034746,0.0031742025166749954,-0.0048513710498809814,0.002522352384403348,-0.003434385173022747,-0.0016970130382105708,-0.003915122244507074,-0.002774682594463229,-0.0009845602326095104,-0.001665526069700718,0.00470544770359993,0.0027656937018036842,-0.0006805333541706204,0.0032352472189813852,0.002087721833959222,0.003941277973353863,0.0016786324558779597,0.0022647189907729626,-0.00168242072686553,0.0008030325407162309,-0.0003030952939298004,-0.002655718242749572,0.0013502859510481358,-0.0016891146078705788,0.0005460697575472295,-0.002599327592179179,0.0012777495430782437,-0.004704342223703861,0.0046701026149094105,-0.0029262397438287735,0.0008872854523360729,-0.0007115078042261302,-0.003304197685793042,-0.0020011740271002054,0.0006138753960840404,0.004592251963913441,-0.0007251018541865051,0.0019318705890327692,0.0014072131598368287,-0.003224843181669712,-0.0002800702932290733,0.001430103206075728,-0.0015226199757307768,0.0024439918342977762,0.0027090704534202814,-0.00199621613137424,-0.004814652726054192,-0.002184153301641345,-0.004334963858127594,-0.0033202385529875755,0.004785488359630108,0.004561385605484247,-0.0027356771752238274,-0.0029305112548172474,0.0041954959742724895,-0.0002985757600981742,0.0021728258579969406,0.0026933723129332066,0.0014061593683436513,0.0007116699125617743,0.0018469106871634722,-0.0023108678869903088,0.004292555619031191,-0.003314589150249958,0.0006805318407714367,-0.0017403801903128624,-0.002556333551183343,0.0011898028897121549,0.0021229772828519344,-0.0015121281612664461,-0.0015566590009257197,0.0005495482473634183,-0.0033773535396903753,0.0008470338652841747,0.003239719197154045,0.002967855427414179,-0.00036564646870829165,0.00036979318247176707,0.0012458664132282138
